rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
166,"spotify:track:175xPRXSrf7RSWdjAhc6oD","Nikitata","ТАЙМАУТ","Goost Music",11,152,28,"23835"
167,"spotify:track:03TPcM9vWUmc8y6LkJAzwJ","АДЛИН","No Love","Союз Мьюзик",31,149,30,"23791"
168,"spotify:track:6TYmpWMxhqv0TVtiAIwzBW","MORGENSHTERN","ПОЧЕМУ?","Atlantic Records Russia",4,174,13,"23628"
169,"spotify:track:3euwIpljAgZ47S6XnOWaA9","SODA LUV, WHY, BERRY","Бигасс","SODA LUV",7,188,47,"23580"
170,"spotify:track:4mTPviBGRgjPxeaQFnBDW3","Дора","Дорадура","Streaming Club, under exclusive license to Rhymes Music Inc.",33,150,68,"23414"
171,"spotify:track:7q8jzypmJPGTsph168wWjt","MACAN","Кино","GOLDEN SOUND",44,158,89,"23406"
172,"spotify:track:26m8YCzG7pNULecmoI5Ntt","Okean Elzy","Я так хочу...","ТОВ ""Суперсиметрія""",146,182,6,"23335"
173,"spotify:track:6HXheUbvgpEVEFH51ipUf9","INSTASAMKA","И ЧТОЭ","NaMneCash Music",71,-1,10,"23310"
174,"spotify:track:34lfu3S4fIcKZRNXzbdbo7","Kordhell","Live Another Day","Kordhell",138,185,7,"23172"
175,"spotify:track:6elbXjrCvueg010YEQJx8X","KALUSH, Сальто Назад, Skofka","Сонячна (feat. Сальто Назад, Skofka)","Columbia Local",175,194,3,"23132"
176,"spotify:track:1GT4VFRNFDAwmbhztzKgMT","Zhadan i Sobaky","Автозак","Жадан і Собаки",96,155,5,"23083"
177,"spotify:track:0cOftxEWGyu4XAqEsqmdWS","ooes","зима","rabstvo",15,166,49,"23015"
178,"spotify:track:1QyvurbWtrlEUK1ZnyHsyH","Nikitata","ДРЕССКОД","Goost Music",16,143,19,"22977"
179,"spotify:track:6p9KkBAfxdiulHJWBBj5OK","Автостопом по фазе сна","Опианариум","KISS KOALA",159,179,7,"22941"
